"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Pde4b",10161.863880061,-1.20957827217209,0.102448435573431,1.66987174483929e-32,1.35756862029334e-30
"Matn4",118.782544296743,-4.32773485043234,0.370502854188761,1.77100798937706e-32,1.43341938680023e-30
"2010300C02Rik",379.614792461498,3.7880114487372,0.325449466172755,1.85280925808075e-32,1.49302145148957e-30
"Dnah9",156.913522740346,6.46646472970414,0.547000977004461,2.05625700885967e-32,1.64969531605531e-30
"Fgd2",6416.17785867018,1.0534126037225,0.0893803025471865,2.8289727214811e-32,2.25971917123722e-30
"Efna1",238.819330251861,-2.95015918279515,0.253173140318992,2.86355478687002e-32,2.27739757223593e-30
"Ube2h",1806.93164993856,-1.08979626350334,0.0927447061910168,3.80629783169908e-32,3.01406060335236e-30
"Procr",1611.05711653731,-1.88637770519444,0.161520158093359,4.25488516312587e-32,3.35475687085769e-30
"Gm6377",123.365952263838,5.2313213943009,0.450035390166642,4.79442169812396e-32,3.7639296867847e-30
"Cdk17",6213.06493814083,-0.861117733379873,0.0733521266327285,5.11797029560751e-32,4.00076549774584e-30
"Lama1",187.088782388142,7.55343773019987,0.638112774252934,5.68478718486378e-32,4.4249415823629e-30
"Cd81",11231.0451772406,-0.942075355934897,0.0803820483740288,6.28077614644249e-32,4.86813378265789e-30
"Krt18",2324.33094165365,-1.22377683648388,0.104636001485406,6.39364211182298e-32,4.93470470504076e-30
"Glul",2968.95656824952,-1.31633614903885,0.113158750784987,1.18977825491757e-31,9.14429573065218e-30
"Cers6",1407.81690188068,2.34238010330638,0.203071945330388,1.25961100448369e-31,9.6405039723915e-30
"Adck3",4921.08673606816,-1.35237356275216,0.116345061374678,1.35064853965148e-31,1.02941929530437e-29
"Neb",367.316994269971,2.6692816654424,0.232016637296898,1.36705544588145e-31,1.03760075585326e-29
"Rassf2",4554.97148987628,-0.963993445868382,0.0828916868438171,1.76406893380316e-31,1.33340284864163e-29
"Efcab7",696.358074342816,1.66304142731381,0.143974018527463,2.04686831745644e-31,1.54079486678655e-29
"H2afy2",897.459139646318,1.8366045459725,0.159334226165561,2.26786695813416e-31,1.70015665566353e-29
"Rbp1",976.074877195781,-1.84402680257737,0.160248134593688,3.2165901329909e-31,2.40154558010896e-29
"Slc1a1",161.634589841472,3.30993398534362,0.290446402117465,4.39917327398874e-31,3.27112510275618e-29
"Sec14l1",1350.86413811429,-1.36158170366809,0.118535618475285,6.52620646388654e-31,4.83309184766853e-29
"Paqr5",933.876913371314,-2.51517465289555,0.220475724942652,6.74419268845483e-31,4.97438599424257e-29
"Egfl7",4850.97851084823,-1.13116120984504,0.0984064939580106,7.25860505827738e-31,5.33230537052248e-29
"Icam1",3036.39324879772,-1.17937262768715,0.10270893202327,7.99687156433202e-31,5.85115098619045e-29
"Id2",1725.80633731831,1.46601791696218,0.128076751185803,8.4434027670322e-31,6.1532559129304e-29
"Muc5b",221.369292315947,3.88855252599815,0.343040965630063,9.48397904154345e-31,6.88416446936162e-29
"Gpr179",173.103872722223,5.16027220516975,0.454681694953227,9.77136502921188e-31,7.06473553811635e-29
"Atf4",16274.9520108152,1.1074911072582,0.0971882085203431,1.03386294647325e-30,7.44544134523178e-29
"Paqr7",1319.4672713416,-1.34161791007282,0.117272576631495,1.10514205904442e-30,7.927552370212e-29
"Slc2a3",5302.06720940662,-1.37099008389325,0.119849947922797,1.17664881943861e-30,8.40752351764497e-29
"Atp10b",145.12946982885,6.06009728904724,0.535800137818939,1.32163646398246e-30,9.40676038878103e-29
"Rogdi",1747.00166004391,1.59593999601223,0.140282380844093,1.580695261249e-30,1.1207006867739e-28
"Ndn",479.411112772478,-3.34106103538566,0.296014351661666,1.82268172913589e-30,1.28727776792871e-28
"Il17ra",15016.9779994879,0.925759308349385,0.0810874003538542,2.16252723903241e-30,1.52142108678388e-28
"Ptp4a2",10429.6883343882,-0.769395027072185,0.0673207933728734,2.18187730629601e-30,1.5291532447037e-28
"Soga1",978.788575507815,-1.43333998391516,0.126088700088626,2.32957641444205e-30,1.62643556385397e-28
"Itgae",362.484012460823,3.35316395581997,0.298474563779512,2.41749994977471e-30,1.68140338712087e-28
"Kit",20825.678238526,-1.47206581664718,0.128719920247249,2.44128758091738e-30,1.69151637992957e-28
"Stat5b",7294.46232785697,-0.894316614785659,0.0784602129758367,2.75387291402611e-30,1.90089974880625e-28
"Lrp1",833.059317238944,1.77455835294482,0.156845896769849,2.86613591039971e-30,1.97095331101622e-28
"Klf1",294.256066643202,-2.84266475540839,0.252536028477842,3.00296953554626e-30,2.05731530877199e-28
"Ryr2",178.742529713988,7.74635154957727,0.671750169034838,3.27674448669164e-30,2.23650037875237e-28
"Pcp4l1",882.341064248761,-2.18142383110939,0.193351183311751,3.39306386785441e-30,2.307283430141e-28
"Dnah7a",132.07285207909,5.97240445013085,0.526719869153488,3.50042956969986e-30,2.37147621070185e-28
"Abcg2",3223.73559050963,-1.07290988194808,0.0944690091076671,3.75415410350606e-30,2.53398475503073e-28
"BC018473",1880.30340584654,13.2867750563677,1.31605737404715,3.85644727354833e-30,2.59346079146125e-28
"Etnk1",4978.10888916044,-0.908393241086028,0.080008822816936,4.38005303684877e-30,2.93479597619186e-28
"Atp8a1",2993.52482065707,-0.878347427875116,0.0774262999844185,5.27499086061498e-30,3.52153769424705e-28
"Nfkb1",11018.508738379,0.739789279026632,0.065383281621228,8.25653705926765e-30,5.49194821411359e-28
"Acadl",6084.95135900768,-0.842169795554325,0.0744801048660358,9.02289590054594e-30,5.97995694973863e-28
"Aplp2",5673.3174492619,-1.40034098560358,0.124601518967633,1.06561618179097e-29,7.03691378964634e-28
"Klrb1f",644.883129238417,1.95272543562705,0.174780838365827,1.10740848805066e-29,7.28658851202257e-28
"Sdk2",148.418897533244,7.22201207842899,0.635434942939501,1.17762094732825e-29,7.7208037163184e-28
"Tbxas1",4811.38042220881,-1.17573953101216,0.104857101394951,1.79981225694348e-29,1.1757916358575e-27
"H2-Ob",4044.85391584896,-1.12809906899931,0.100612933659681,1.85185171903557e-29,1.20548297667611e-27
"Ncf4",3238.59419703643,0.941213153005773,0.0838685100908723,1.94667762914373e-29,1.26271727632259e-27
"Rbpms",3475.25244329144,-1.04271644658637,0.0930195852704396,2.03098547710645e-29,1.31274863417778e-27
"Gas7",179.016442980698,3.83417572872176,0.348470917939391,2.57938124972104e-29,1.66133950070061e-27
"Smarca2",5615.99058844668,-1.17219735283531,0.104890272412876,2.64124112856603e-29,1.6952134289028e-27
"Car12",719.540718262566,2.65342019952616,0.240408736053727,2.95202116648729e-29,1.88805493627222e-27
"1700025G04Rik",2505.7710453744,0.922212950130558,0.0826403105690864,3.98226849152492e-29,2.53810645459839e-27
"5830418P13Rik",387.459448103387,2.19341527611441,0.19882618011395,4.76449944589919e-29,3.0156478845809e-27
"Gm13154",352.961248952365,2.26072770958178,0.205054808477146,4.75625828322071e-29,3.0156478845809e-27
"Dsp",129.456109286154,5.67857117753211,0.517890841575314,4.85078463606317e-29,3.05967422630578e-27
"Gnl3",8080.95381230103,0.892860420124974,0.0802410845375614,6.24060075821701e-29,3.92278587867029e-27
"Blvrb",698.230732878797,-1.94974323658233,0.177729770300903,1.23693106116107e-28,7.7486106064241e-27
"Plekho2",4284.49108897318,-1.07393371429033,0.0972704119218056,1.33919538957864e-28,8.3606013877722e-27
"Pgap1",134.621010461243,5.44010134344634,0.499477394046859,2.04733300508839e-28,1.27380324248561e-26
"Tg",201.860942205305,3.89598661980003,0.359737659733719,2.22377335550238e-28,1.37889024470676e-26
"Nt5c3",5099.02255412005,-0.900029835603133,0.0817536574883027,2.24039841888019e-28,1.38450567155934e-26
"Gucy2c",107.227618710204,4.7319816142375,0.437408475021079,2.31816876429025e-28,1.42774218977769e-26
"Rps4l",322.806558085781,-3.51807399878526,0.324330805814718,2.36985870447631e-28,1.45467971215707e-26
"5730420D15Rik",122.037901745025,4.85160668035232,0.446058249814743,2.39261306222067e-28,1.46373505465353e-26
"Srm",11344.4564941479,0.849397063495237,0.0772914519896549,2.91392567665834e-28,1.77671761591448e-26
"Car3",639.556296002541,1.45841551762528,0.133572058966369,3.26739246793458e-28,1.98561936955015e-26
"Sgms1",3968.01735277815,-1.37725274328497,0.12608863483624,3.63760275639444e-28,2.20327912648898e-26
"Klf11",3066.88214587296,-1.16719573464166,0.106754133880023,4.05177931158653e-28,2.44604446097495e-26
"Ctsz",8284.50982219705,0.782481463298288,0.0714284123593156,4.69743145229369e-28,2.82649395149198e-26
"Cpq",3570.2215267973,-1.14647507496768,0.105138732876046,5.63438781041273e-28,3.37915481403507e-26
"Drp2",138.352311704084,6.70091988210162,0.615447445568764,5.69280881403506e-28,3.40303460216763e-26
"Stox2",114.051164345753,4.50599479662184,0.419681170222453,6.03932555565324e-28,3.59841508351821e-26
"Sdcbp",23287.2313228688,-0.831795112986234,0.0762410457451291,6.80254580492163e-28,4.04000545011774e-26
"Slamf1",457.326582586393,-2.13767849722961,0.198098744546453,7.72433726851022e-28,4.57260768011615e-26
"Anxa3",2186.52088366655,2.06706036499871,0.191972328730072,9.04125789328638e-28,5.33492546399982e-26
"Vezf1",5697.09144741505,-0.73728379829931,0.0676094806443151,9.34227783289252e-28,5.49482141862604e-26
"Clec2f",139.268609125198,3.28187696001944,0.306875166274815,1.11746519677717e-27,6.55149787802819e-26
"C1rl",432.528739240518,-2.19320064041151,0.20378104008959,1.148332565204e-27,6.71095823728805e-26
"Pnrc2",4953.98499975923,-0.886352276334328,0.0816719088873007,1.26401561128668e-27,7.36349476485859e-26
"Gp5",522.564587946502,-2.66719684743012,0.248737483538099,1.30879891525734e-27,7.60017452631342e-26
"Art4",1644.26698016696,-1.57527529739537,0.146089854649085,1.39884248895126e-27,8.08852504657072e-26
"Pglyrp1",966.853138407967,1.32077479145233,0.122316327575941,1.40173979868955e-27,8.08852504657072e-26
"Zbtb20",1645.84819565575,-1.22266731262331,0.113136043548964,1.52329338544769e-27,8.76229012786452e-26
"Pdia5",1813.45008339653,1.10302910439965,0.102187267044287,1.85674445768741e-27,1.06468870282188e-25
"Adgrv1",196.883306699234,8.1921259537463,0.742934083521984,1.95532991465331e-27,1.1177154624637e-25
"Dclk1",193.106867341539,8.15926019296963,0.744687186642552,2.8257721914468e-27,1.61024999769298e-25
"Ctsf",1629.71418147387,-1.46186697094873,0.13634881836774,3.0726079545834e-27,1.74547033246086e-25
"Wnk2",121.235281806114,5.80223567933255,0.546042550786513,3.15981873245987e-27,1.78945524006674e-25
"Mef2c",8910.75462201451,-0.93995461163655,0.0873683905372845,3.31969685747387e-27,1.87419428755901e-25
"Rhobtb3",1492.5073968443,-1.35631341562982,0.12667295844753,3.8970431452823e-27,2.19337579118474e-25
"Stxbp6",561.313786502097,3.10699697661766,0.294059212038835,4.16335879802315e-27,2.33607850102575e-25
"Gm13247",107.888080064917,4.47194307697269,0.423618931258471,4.2287967947513e-27,2.36553978500277e-25
"Ces2g",699.697578811758,-1.76087961942144,0.165151595158303,4.31535981301639e-27,2.40660249084438e-25
"Zfp429",218.230746421121,-2.96797497927044,0.281662610912074,7.25464728994323e-27,4.03349569080977e-25
"Ndrg1",10284.7794473374,-0.973001883233195,0.0912072201267191,8.62044529399584e-27,4.77833894902339e-25
"Tfpi",1109.81237843741,-1.60456673762291,0.151183108301247,8.68952988578705e-27,4.80208098703374e-25
"Zyx",16463.2251887293,-0.849979203274258,0.0797047202657357,1.01677419012055e-26,5.60205827882079e-25
"1810041L15Rik",188.366884092733,8.12115360335323,0.750877484866851,1.13589970345722e-26,6.23960281550734e-25
"Gdf10",557.548548607355,14.0159516900648,3.20743816428716,1.17910444880113e-26,6.4575384962486e-25
"Acy1",2410.87584355282,0.930838523938604,0.0875191584874395,1.26736857255739e-26,6.89961485988685e-25
"Fli1",6052.14204456197,-0.753848016760104,0.0708024090635955,1.26665637401411e-26,6.89961485988685e-25
"Catsper3",111.143180644874,4.41347152203801,0.42307322693697,1.44387002853905e-26,7.83717227360125e-25
"Il1r1",2787.95961374641,-0.946867306714694,0.0891340638393857,1.46472616942835e-26,7.92685535242114e-25
"Pf4",871.847324909103,-2.60577047501334,0.24825412106119,1.51107974605503e-26,8.15359018136832e-25
"Fmo5",780.618180886872,-1.31923944319752,0.124766698708072,1.71710951845712e-26,9.23804920929929e-25
"Hes1",584.49899370361,-2.15648310498843,0.205228262533303,1.723682058648e-26,9.24621472633115e-25
"Tek",908.545105130369,-1.86158127163893,0.176938003983103,1.74403113341858e-26,9.32801681067038e-25
"Myom3",121.676901247588,5.58419836229749,0.536838854559847,2.06268304227797e-26,1.10001744050579e-24
"Plch1",198.690892734311,2.91620860097628,0.279639502936444,2.18426149314015e-26,1.16146834978255e-24
"Laptm5",32161.1302465901,-0.725390381027276,0.0684735432626516,2.30720574032615e-26,1.22328717107379e-24
"Mllt3",1572.62487373474,-1.69942840444588,0.161738631864462,2.38113961207309e-26,1.25883831745783e-24
"Pla2r1",104.304309505366,5.06590256739388,0.484831102465294,2.65669211887907e-26,1.40046721148519e-24
"Plxdc2",2314.01890917719,1.64571498795231,0.156924342029835,2.71056583839389e-26,1.42476064126152e-24
"Pcmtd2",2968.11812247618,-0.887464607992395,0.0840330234650864,2.95375772075272e-26,1.54814143919796e-24
"Trat1",245.457857731476,3.45505922036311,0.333753069588409,3.10013447805583e-26,1.62021885350278e-24
"Nrgn",1074.96622331877,-1.20728835218388,0.114796565043444,3.41697651574101e-26,1.78072177851665e-24
"Pdgfd",251.888779499724,-2.8745709548175,0.276451857361998,3.56632400444478e-26,1.85327269003704e-24
"D430019H16Rik",124.414084587918,5.92842618795335,0.572577257040813,3.628794857105e-26,1.88039420754007e-24
"Cacna1c",162.446318661947,3.7545090593839,0.362852864542788,3.93756999129891e-26,2.03463362375253e-24
"Slc4a11",121.286605140308,3.39167014046447,0.328246817051764,4.34538238958432e-26,2.2390347794444e-24
"Gbp3",4270.02301264219,1.16491311585117,0.109698173500648,4.37466000089853e-26,2.24778878473135e-24
"Il18rap",2205.3621906877,-0.885137024258935,0.0842889930353261,5.58252033190077e-26,2.86037708434535e-24
"AA467197",257.398174314373,3.05252469962027,0.295876668359724,5.80937607697947e-26,2.96829908380191e-24
"Hmcn1",241.135233794869,8.87320907079901,0.823811420909283,6.34163836354988e-26,3.23123256117143e-24
"Cxxc5",4330.02386619446,-0.754064119405811,0.0719936400202043,8.30744686720149e-26,4.22110605819027e-24
"Ctdsp2",5743.68779498825,-1.04012945702962,0.0995377781066966,8.39527359963515e-26,4.25391536522233e-24
"Wsb1",9741.6817114376,-0.646212707413909,0.0616616935949169,8.56160023440964e-26,4.32620970960832e-24
"Xdh",431.797588837052,1.76878588534515,0.171036812188135,1.19813523851907e-25,6.03754539476332e-24
"Eya1",1489.02456869222,-1.51607692869778,0.146238813176666,1.25500813218575e-25,6.30676064668729e-24
"Lama3",186.657559278463,3.21030724381898,0.313253849648355,1.27454757090529e-25,6.38740388136974e-24
"Mnda",108.746964870556,3.54380129317185,0.346585889522698,1.59643525783343e-25,7.97868681319373e-24
"Itga2b",4842.45734122888,-1.77374238272608,0.172000853639996,1.76098350083245e-25,8.77708724720086e-24
"Rab43",2816.00814634031,-1.01556008187034,0.0979199532946051,1.92354539586371e-25,9.56127510357039e-24
"Abhd15",2082.89133108778,-1.11776525582417,0.108377271174665,3.10846678490481e-25,1.54092342627314e-23
"Wdr27",139.302501827349,5.47082062419601,0.538318390916915,3.22188876297461e-25,1.59283214195491e-23
"Cyp2j6",1742.37375350672,-1.0883000932042,0.10565677014204,3.73229386251466e-25,1.84019189577138e-23
"Irs2",1555.22357100361,-1.1481386649864,0.111524091074628,3.75767012644994e-25,1.84772317078017e-23
"Zfp874a",1075.15440947217,-1.31755634722166,0.128232805399485,3.92354895105135e-25,1.92411682071397e-23
"Adgrg1",89581.4543417238,-0.759104652859044,0.0742242916975574,4.09063928233436e-25,2.0006944853599e-23
"Stk10",2466.54752168985,-1.01991575739766,0.0992482670402977,5.24387591130765e-25,2.55789275119039e-23
"Azin2",940.737922816109,1.29292069726316,0.126275482571439,5.61398507647322e-25,2.73114401645873e-23
"Ctso",4261.94659870188,-0.93077721477422,0.091549451782271,1.78774800549384e-24,8.67413435450749e-23
"Ccr9",487.258148989096,-2.58799956857758,0.257861911802682,1.87527296826507e-24,9.07473363373138e-23
"Grik4",96.8597084183346,6.18168841932956,0.610608538289947,2.00958401889911e-24,9.69902661575265e-23
"Plk2",1865.19387585953,-1.97678835632709,0.196518251766622,2.03340823608203e-24,9.78818511958226e-23
"Angptl7",172.599998749182,4.31223205531702,0.43417153663542,2.23754536199114e-24,1.07425668665464e-22
"Nod2",190.426551682345,2.3498392691575,0.235019820054494,2.3171804114307e-24,1.10957759387148e-22
"Mcm3ap",4441.00956109474,0.826465699721619,0.0815653732454046,2.68570354421398e-24,1.28268640289196e-22
"Hsp90b1",22654.9663111428,0.88574149759477,0.0873984316710341,2.99150486593264e-24,1.42501580749062e-22
"Abhd14b",637.891091990596,-1.5536244268861,0.154839620285523,3.77647279209526e-24,1.79426598215601e-22
"Dkc1",15445.5397853718,0.628732142428412,0.0621609372805233,3.87344193987599e-24,1.83556994725937e-22
"Sgce",696.932692116165,-1.86441029641307,0.186518684132962,4.20035822399767e-24,1.98534761326526e-22
"Mcf2l",493.426500551163,2.76991718049107,0.279610809288666,4.46536613780168e-24,2.10516694311001e-22
"Ptprn2",110.356934898466,5.29764155914822,0.5335846935715,4.53998759111129e-24,2.13484455055547e-22
"Depdc7",292.600214684436,3.08964654515965,0.312577645609632,4.61997129034584e-24,2.16688499597452e-22
"Saraf",10358.5447074318,-0.845224679756843,0.0838626697352323,4.65902940572847e-24,2.17961549589732e-22
"Tsc22d3",11245.3991543073,-0.987504285477345,0.0982388391416661,4.98072249776539e-24,2.32416775329399e-22
"Dab2",118.292368713476,3.4678052972014,0.351791535673194,5.27133726973548e-24,2.4535191180153e-22
"Corin",95.7730244610578,5.82027767149815,0.586320100323044,5.43810463168445e-24,2.52471598788761e-22
"Gm8096",112.991791248265,7.0574263667076,0.697684323633157,6.12713155465405e-24,2.83740482019574e-22
"Cfh",145.99248587467,3.8460663405086,0.391153943152067,6.47844322599597e-24,2.99251725984642e-22
"Pear1",6036.44103792927,-0.994745674099179,0.0991604035926252,6.6042556273551e-24,3.04294820996422e-22
"Acsbg2",98.0603568550009,5.41701420019286,0.545753628784215,7.62488549156191e-24,3.50438204551886e-22
"Ip6k1",7064.00373661532,-0.894063560219004,0.0891742104382286,7.68397995946109e-24,3.52269076236748e-22
"Glipr2",1688.3932288603,-1.20441867813882,0.120624240464474,8.62590578922162e-24,3.94462671741105e-22
"Mettl7a1",4963.89390063676,-0.936583767823317,0.0935725482020288,8.73474723041079e-24,3.98443881143826e-22
"Nav3",136.807393992673,4.21314772346394,0.429953891752557,9.34076185852356e-24,4.25027900288838e-22
"Clec4e",3207.16577949299,1.24482859363412,0.125217001039758,1.18792103249968e-23,5.39192345570327e-22
"Slc16a12",208.777976135015,-2.75154322463417,0.280095301684801,1.22945429676343e-23,5.56662821692986e-22
"Obsl1",778.394758763868,-2.1368665807718,0.2171724999722,1.64527224185892e-23,7.43094317236624e-22
"Trim8",4205.13533683488,-0.696469674833714,0.0699218644402567,1.73654409973461e-23,7.82385829368114e-22
"Tmem44",345.285909864201,-1.69229966215867,0.172115342957828,2.43131385616351e-23,1.09271727412636e-21
"Plscr3",4540.47590346764,-0.709878993555732,0.0715622059556681,2.61271634300838e-23,1.17136782711542e-21
"Fam168b",7869.20041168017,-0.71248231279162,0.0718864574811029,2.82855486746166e-23,1.26503485661635e-21
"Rab38",6506.04490238743,-1.0181128792324,0.103013168819022,2.86570817891374e-23,1.27852521972415e-21
"Carhsp1",883.44118697919,-1.23039461378402,0.124893921278531,3.17032114456535e-23,1.41098575125035e-21
"Rgs18",9220.27830645738,-0.902320891531762,0.091342335728923,3.33583202006207e-23,1.48104464347027e-21
"AI467606",4745.36723177474,-0.746511728647113,0.0755205493278041,3.56486340399036e-23,1.57721248189812e-21
"Psmb5",3593.42959923081,-1.05909913230668,0.107456100110713,3.56968055710595e-23,1.57721248189812e-21
"Ift57",2989.87562919696,0.836668612892658,0.0847345071943418,3.66835002134981e-23,1.61690261663929e-21
"Tspan13",12500.6964433232,-0.897494773140106,0.0910830717445041,4.00239025619202e-23,1.75989717707366e-21
"Nrip1",5182.23902702665,-0.912505197192755,0.0927234905599438,4.70146362651248e-23,2.06233027952437e-21
"Aox1",94.887025378935,6.33094906188863,0.645428731259505,4.9198616482253e-23,2.15296912127601e-21
"St6galnac1",304.512229266685,13.0630976252337,3.14718147454769,7.50581199090128e-23,3.27676164528798e-21
"Dnaja4",395.266592225537,-2.65845150804617,0.27572071341014,8.60527611442167e-23,3.74780263535717e-21
"Asph",1850.61634756036,-1.19076368908057,0.122089702744879,8.76589967025915e-23,3.80868970946272e-21
"Selenbp1",3312.44299213935,-0.956057056288759,0.0979049969680158,9.82566386782947e-23,4.25902946612172e-21
"S1pr3",1495.44251978897,1.50528298736252,0.155212537334932,9.8565046865791e-23,4.26229748763369e-21
"4931406P16Rik",1088.40442934039,-1.39062751675304,0.143049559236307,9.90514342935523e-23,4.27322838702278e-21
"A730043L09Rik",106.055296100654,5.26147551308185,0.552348663916657,1.02712921892878e-22,4.42076415826945e-21
"Fdps",3042.18088162082,1.01715721275518,0.104443071492251,1.14831919598827e-22,4.93076402183507e-21
"Epdr1",1188.62781256368,1.14489011976714,0.11790474195858,1.31479952464012e-22,5.63239178096419e-21
"Snora28",1171.89390820733,-1.08907175345643,0.112057130420792,1.38373330815699e-22,5.91384338149712e-21
"Clec12a",6088.03783744991,1.50898526657028,0.156194920431895,1.42819005303923e-22,6.0896159557561e-21
"Nfil3",1396.33689182513,1.2146590368131,0.125287253803394,1.43985206113147e-22,6.12506369818999e-21
"Lrp2",276.918862921315,12.9124086955649,3.12933791068976,1.48954791600183e-22,6.32176577250707e-21
"Slc35d3",423.623027941382,-2.20404631408199,0.229402358640872,1.58874753185766e-22,6.7271689473936e-21
"Stmn1",33169.0694560649,-0.784280617232895,0.0807119567755208,1.76463577648068e-22,7.45466919708651e-21
"Rab27b",903.414229757682,-1.36566177512671,0.141526373995773,2.00333712017977e-22,8.44355820330148e-21
